"game_id","season","season_type","week","game_key","game_date","game_time_eastern","game_time_local","home_team_id","visitor_team_id","home_team_abbr","visitor_team_abbr","home_display_name","visitor_display_name","home_nickname","visitor_nickname","site_id","site_city","site_full_name","site_state","site_roof_type","network_channel","score_time","phase","phase_description","visitor_score_point_total","visitor_score_point_q1","visitor_score_point_q2","visitor_score_point_q3","visitor_score_point_q4","visitor_score_point_ot","visitor_timeouts_remaining","home_score_point_total","home_score_point_q1","home_score_point_q2","home_score_point_q3","home_score_point_q4","home_score_point_ot","home_timeouts_remaining","validated","spread_line","total_line"
2023103000,2023,"REG",8,59294,"10/30/2023","20:15:00",NULL,"1540","2520","DET","LV","Detroit Lions","Las Vegas Raiders","Lions","Raiders",2026,"Detroit","Ford Field","MI","INDOOR","ABC","00:00","FINAL","FINAL",14,0,7,7,0,0,0,26,3,13,7,3,0,3,NULL,"-7.5","45.5"
2023091003,2023,"REG",1,59177,"09/10/2023","13:00:00",NULL,"2200","2250","IND","JAX","Indianapolis Colts","Jacksonville Jaguars","Colts","Jaguars",2878,"Indianapolis","Lucas Oil Stadium","IN","INDOOR","FOX","00:00","FINAL","FINAL",31,7,7,3,14,0,3,21,0,7,14,0,0,0,NULL,"3.5","44.5"
2023091100,2023,"REG",1,59188,"09/11/2023","20:15:00",NULL,"3430","0610","NYJ","BUF","New York Jets","Buffalo Bills","Jets","Bills",3757,"East Rutherford","MetLife Stadium","NJ","OUTDOOR","ABC","00:00","FINAL OVERTIME","FINAL",16,3,10,0,3,0,2,22,0,3,3,10,6,2,NULL,"1.5","45.5"
2023092401,2023,"REG",3,59207,"09/24/2023","13:00:00",NULL,"1050","2100","CLE","TEN","Cleveland Browns","Tennessee Titans","Browns","Titans",1048,"Cleveland","Cleveland Browns Stadium","OH","OUTDOOR","CBS","00:00","FINAL","FINAL",3,0,3,0,0,0,2,27,3,10,7,7,0,3,NULL,"-3.5","38.5"
2023110600,2023,"REG",9,59308,"11/06/2023","20:15:00",NULL,"3430","4400","NYJ","LAC","New York Jets","Los Angeles Chargers","Jets","Chargers",3757,"East Rutherford","MetLife Stadium","NJ","OUTDOOR","ABC","00:00","FINAL","FINAL",27,14,3,0,10,0,3,6,0,3,3,0,0,1,NULL,"3.5","40.5"
2023111904,2023,"REG",11,59328,"11/19/2023","13:00:00",NULL,"2120","3800","HOU","ARI","Houston Texans","Arizona Cardinals","Texans","Cardinals",3698,"Houston","NRG Stadium","TX","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023101507,2023,"REG",6,59259,"10/15/2023","13:00:00",NULL,"2700","0750","MIA","CAR","Miami Dolphins","Carolina Panthers","Dolphins","Panthers",2475,"Opa Locka","Hard Rock Stadium","FL","OUTDOOR","CBS","00:00","FINAL","FINAL",21,14,0,0,7,0,0,42,0,21,7,14,0,3,NULL,"-14.5","47.5"
2023110509,2023,"REG",9,59305,"11/05/2023","16:25:00",NULL,"2520","3410","LV","NYG","Las Vegas Raiders","New York Giants","Raiders","Giants",1510,"Paradise","Allegiant Stadium","NV","INDOOR","FOX","00:00","FINAL","FINAL",6,0,0,0,6,0,1,30,7,17,3,3,0,1,NULL,"-1.5","38.5"
2023111202,2023,"REG",10,59312,"11/12/2023","13:00:00",NULL,"0920","2120","CIN","HOU","Cincinnati Bengals","Houston Texans","Bengals","Texans",3530,"Cincinnati","Paycor Stadium","OH","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023111300,2023,"REG",10,59322,"11/13/2023","20:15:00",NULL,"0610","1400","BUF","DEN","Buffalo Bills","Denver Broncos","Bills","Broncos",3770,"Orchard Park","Highmark Stadium","NY","OUTDOOR","ABC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023111911,2023,"REG",11,59335,"11/19/2023","20:20:00",NULL,"1400","3000","DEN","MIN","Denver Broncos","Minnesota Vikings","Broncos","Vikings",5786,"Denver","Empower Field at Mile High","CO","OUTDOOR","NBC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023120304,2023,"REG",13,59358,"12/03/2023","13:00:00",NULL,"4900","0750","TB","CAR","Tampa Bay Buccaneers","Carolina Panthers","Buccaneers","Panthers",3697,"Tampa","Raymond James Stadium","FL","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023120305,2023,"REG",13,59359,"12/03/2023","13:00:00",NULL,"2100","2200","TEN","IND","Tennessee Titans","Indianapolis Colts","Titans","Colts",2350,"Nashville","Nissan Stadium","TN","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023120700,2023,"REG",14,59366,"12/07/2023","20:15:00",NULL,"3900","3200","PIT","NE","Pittsburgh Steelers","New England Patriots","Steelers","Patriots",5411,"Pittsburgh","Acrisure Stadium","PA","OUTDOOR","Prime Video",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023121010,2023,"REG",14,59377,"12/10/2023","16:25:00",NULL,"4400","1400","LAC","DEN","Los Angeles Chargers","Denver Broncos","Chargers","Broncos",3005,"Inglewood","SoFi Stadium","CA","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023121011,2023,"REG",14,59378,"12/10/2023","20:20:00",NULL,"1200","3700","DAL","PHI","Dallas Cowboys","Philadelphia Eagles","Cowboys","Eagles",4948,"Arlington","AT&T Stadium","TX","RETRACTABLE","NBC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023122408,2023,"REG",16,59406,"12/24/2023","16:05:00",NULL,"4900","2250","TB","JAX","Tampa Bay Buccaneers","Jacksonville Jaguars","Buccaneers","Jaguars",3697,"Tampa","Raymond James Stadium","FL","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023122501,2023,"REG",16,59411,"12/25/2023","16:30:00",NULL,"3700","3410","PHI","NYG","Philadelphia Eagles","New York Giants","Eagles","Giants",2769,"Philadelphia","Lincoln Financial Field","PA","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023123112,2023,"REG",17,59426,"12/31/2023","16:25:00",NULL,"1400","4400","DEN","LAC","Denver Broncos","Los Angeles Chargers","Broncos","Chargers",5786,"Denver","Empower Field at Mile High","CO","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2023,"REG",18,59433,NULL,NULL,NULL,"1540","3000","DET","MIN","Detroit Lions","Minnesota Vikings","Lions","Vikings",2026,"Detroit","Ford Field","MI","INDOOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023092501,2023,"REG",3,59220,"09/25/2023","20:15:00",NULL,"0920","2510","CIN","LA","Cincinnati Bengals","Los Angeles Rams","Bengals","Rams",3530,"Cincinnati","Paycor Stadium","OH","OUTDOOR","ESPN","00:00","FINAL","FINAL",16,3,3,3,7,0,0,19,0,6,10,3,0,1,NULL,"-4.5","44.5"
2023110504,2023,"REG",9,59300,"11/05/2023","13:00:00",NULL,"1800","2510","GB","LA","Green Bay Packers","Los Angeles Rams","Packers","Rams",2606,"Green Bay","Lambeau Field","WI","OUTDOOR","FOX","00:00","FINAL","FINAL",3,0,3,0,0,0,0,20,0,7,3,10,0,2,NULL,"-3.5","37.5"
2023111205,2023,"REG",10,59315,"11/12/2023","13:00:00",NULL,"3900","1800","PIT","GB","Pittsburgh Steelers","Green Bay Packers","Steelers","Packers",5411,"Pittsburgh","Acrisure Stadium","PA","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023111211,2023,"REG",10,59321,"11/12/2023","20:20:00",NULL,"2520","3430","LV","NYJ","Las Vegas Raiders","New York Jets","Raiders","Jets",1510,"Paradise","Allegiant Stadium","NV","INDOOR","NBC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023112000,2023,"REG",11,59336,"11/20/2023","20:15:00",NULL,"2310","3700","KC","PHI","Kansas City Chiefs","Philadelphia Eagles","Chiefs","Eagles",1552,"Kansas City","GEHA Field at Arrowhead Stadium","MO","OUTDOOR","ABC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023112608,2023,"REG",12,59349,"11/26/2023","16:25:00",NULL,"2520","2310","LV","KC","Las Vegas Raiders","Kansas City Chiefs","Raiders","Chiefs",1510,"Paradise","Allegiant Stadium","NV","INDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023120400,2023,"REG",13,59365,"12/04/2023","20:15:00",NULL,"2250","0920","JAX","CIN","Jacksonville Jaguars","Cincinnati Bengals","Jaguars","Bengals",2049,"Jacksonville","TIAA Bank Field","FL","OUTDOOR","ABC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023121005,2023,"REG",14,59372,"12/10/2023","13:00:00",NULL,"3300","0750","NO","CAR","New Orleans Saints","Carolina Panthers","Saints","Panthers",2870,"New Orleans","Caesars Superdome","LA","INDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023121007,2023,"REG",14,59374,"12/10/2023","16:05:00",NULL,"2520","3000","LV","MIN","Las Vegas Raiders","Minnesota Vikings","Raiders","Vikings",1510,"Paradise","Allegiant Stadium","NV","INDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023121009,2023,"REG",14,59376,"12/10/2023","16:25:00",NULL,"2310","0610","KC","BUF","Kansas City Chiefs","Buffalo Bills","Chiefs","Bills",1552,"Kansas City","GEHA Field at Arrowhead Stadium","MO","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023122409,2023,"REG",16,59407,"12/24/2023","16:25:00",NULL,"0810","3800","CHI","ARI","Chicago Bears","Arizona Cardinals","Bears","Cardinals",4620,"Chicago","Soldier Field","IL","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023111207,2023,"REG",10,59317,"11/12/2023","16:05:00",NULL,"3800","0200","ARI","ATL","Arizona Cardinals","Atlanta Falcons","Cardinals","Falcons",1907,"Glendale","State Farm Stadium","AZ","RETRACTABLE","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023111208,2023,"REG",10,59318,"11/12/2023","16:05:00",NULL,"4400","1540","LAC","DET","Los Angeles Chargers","Detroit Lions","Chargers","Lions",3005,"Inglewood","SoFi Stadium","CA","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023112301,2023,"REG",12,59338,"11/23/2023","16:30:00",NULL,"1200","5110","DAL","WAS","Dallas Cowboys","Washington Commanders","Cowboys","Commanders",4948,"Arlington","AT&T Stadium","TX","RETRACTABLE","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023112607,2023,"REG",12,59348,"11/26/2023","16:05:00",NULL,"1400","1050","DEN","CLE","Denver Broncos","Cleveland Browns","Broncos","Browns",5786,"Denver","Empower Field at Mile High","CO","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023121705,2023,"REG",15,59392,"12/17/2023","16:05:00",NULL,"2510","5110","LA","WAS","Los Angeles Rams","Washington Commanders","Rams","Commanders",3005,"Inglewood","SoFi Stadium","CA","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023121800,2023,"REG",15,59396,"12/18/2023","20:15:00",NULL,"3200","2310","NE","KC","New England Patriots","Kansas City Chiefs","Patriots","Chiefs",1065,"Foxborough","Gillette Stadium","MA","OUTDOOR","ABC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023111209,2023,"REG",10,59319,"11/12/2023","16:25:00",NULL,"1200","3410","DAL","NYG","Dallas Cowboys","New York Giants","Cowboys","Giants",4948,"Arlington","AT&T Stadium","TX","RETRACTABLE","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023091710,2023,"REG",2,59200,"09/17/2023","16:25:00",NULL,"1200","3430","DAL","NYJ","Dallas Cowboys","New York Jets","Cowboys","Jets",4948,"Arlington","AT&T Stadium","TX","RETRACTABLE","CBS","00:00","FINAL","FINAL",10,0,10,0,0,0,3,30,7,11,6,6,0,2,NULL,"-9.5","38.5"
2023102300,2023,"REG",7,59278,"10/23/2023","20:15:00",NULL,"3000","4500","MIN","SF","Minnesota Vikings","San Francisco 49ers","Vikings","49ers",1652,"Minneapolis","U.S. Bank Stadium","MN","INDOOR","ABC","00:00","FINAL","FINAL",17,0,7,7,3,0,0,22,7,9,6,0,0,2,NULL,"6.5","43.5"
2023110505,2023,"REG",9,59301,"11/05/2023","13:00:00",NULL,"2120","4900","HOU","TB","Houston Texans","Tampa Bay Buccaneers","Texans","Buccaneers",3698,"Houston","NRG Stadium","TX","OUTDOOR","CBS","00:00","FINAL","FINAL",37,10,7,6,14,0,0,39,7,3,12,17,0,0,NULL,"-2.5","39.5"
2023123106,2023,"REG",17,59420,"12/31/2023","13:00:00",NULL,"2250","0750","JAX","CAR","Jacksonville Jaguars","Carolina Panthers","Jaguars","Panthers",2049,"Jacksonville","TIAA Bank Field","FL","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023111206,2023,"REG",10,59316,"11/12/2023","13:00:00",NULL,"4900","2100","TB","TEN","Tampa Bay Buccaneers","Tennessee Titans","Buccaneers","Titans",3697,"Tampa","Raymond James Stadium","FL","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023123104,2023,"REG",17,59418,"12/31/2023","13:00:00",NULL,"2120","2100","HOU","TEN","Houston Texans","Tennessee Titans","Texans","Titans",3698,"Houston","NRG Stadium","TX","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023123105,2023,"REG",17,59419,"12/31/2023","13:00:00",NULL,"2200","2520","IND","LV","Indianapolis Colts","Las Vegas Raiders","Colts","Raiders",2878,"Indianapolis","Lucas Oil Stadium","IN","INDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023123109,2023,"REG",17,59423,"12/31/2023","13:00:00",NULL,"4900","3300","TB","NO","Tampa Bay Buccaneers","New Orleans Saints","Buccaneers","Saints",3697,"Tampa","Raymond James Stadium","FL","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2023,"REG",18,59432,NULL,NULL,NULL,"0920","1050","CIN","CLE","Cincinnati Bengals","Cleveland Browns","Bengals","Browns",3530,"Cincinnati","Paycor Stadium","OH","OUTDOOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2023,"REG",18,59439,NULL,NULL,NULL,"3200","3430","NE","NYJ","New England Patriots","New York Jets","Patriots","Jets",1065,"Foxborough","Gillette Stadium","MA","OUTDOOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2023,"REG",18,59444,NULL,NULL,NULL,"5110","1200","WAS","DAL","Washington Commanders","Dallas Cowboys","Commanders","Cowboys",2389,"Landover","FedExField","MD","OUTDOOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023123111,2023,"REG",17,59425,"12/31/2023","16:05:00",NULL,"4600","3900","SEA","PIT","Seattle Seahawks","Pittsburgh Steelers","Seahawks","Steelers",5315,"Seattle","Lumen Field","WA","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023102205,2023,"REG",7,59272,"10/22/2023","13:00:00",NULL,"4900","0200","TB","ATL","Tampa Bay Buccaneers","Atlanta Falcons","Buccaneers","Falcons",3697,"Tampa","Raymond James Stadium","FL","OUTDOOR","FOX","00:00","FINAL","FINAL",16,7,3,3,3,0,0,13,7,3,0,3,0,0,NULL,"-2.5","37.5"
2023121707,2023,"REG",15,59394,"12/17/2023","16:25:00",NULL,"4600","3700","SEA","PHI","Seattle Seahawks","Philadelphia Eagles","Seahawks","Eagles",5315,"Seattle","Lumen Field","WA","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023092412,2023,"REG",3,59218,"09/24/2023","20:20:00",NULL,"2520","3900","LV","PIT","Las Vegas Raiders","Pittsburgh Steelers","Raiders","Steelers",1510,"Paradise","Allegiant Stadium","NV","INDOOR","NBC","00:00","FINAL","FINAL",23,7,6,10,0,0,1,18,7,0,0,11,0,0,NULL,"-3.5","43.5"
2023111600,2023,"REG",11,59323,"11/16/2023","20:15:00",NULL,"0325","0920","BAL","CIN","Baltimore Ravens","Cincinnati Bengals","Ravens","Bengals",3695,"Baltimore","M&T Bank Stadium","MD","OUTDOOR","Prime Video",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023111903,2023,"REG",11,59327,"11/19/2023","13:00:00",NULL,"1800","4400","GB","LAC","Green Bay Packers","Los Angeles Chargers","Packers","Chargers",2606,"Green Bay","Lambeau Field","WI","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023120310,2023,"REG",13,59364,"12/03/2023","20:20:00",NULL,"1800","2310","GB","KC","Green Bay Packers","Kansas City Chiefs","Packers","Chiefs",2606,"Green Bay","Lambeau Field","WI","OUTDOOR","NBC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023121004,2023,"REG",14,59371,"12/10/2023","13:00:00",NULL,"1050","2250","CLE","JAX","Cleveland Browns","Jacksonville Jaguars","Browns","Jaguars",1048,"Cleveland","Cleveland Browns Stadium","OH","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023110511,2023,"REG",9,59307,"11/05/2023","20:20:00",NULL,"0920","0610","CIN","BUF","Cincinnati Bengals","Buffalo Bills","Bengals","Bills",3530,"Cincinnati","Paycor Stadium","OH","OUTDOOR","NBC","00:00","FINAL","FINAL",18,7,0,3,8,0,0,24,14,7,0,3,0,0,NULL,"-1.5","50.5"
2023102902,2023,"REG",8,59282,"10/29/2023","13:00:00",NULL,"1800","3000","GB","MIN","Green Bay Packers","Minnesota Vikings","Packers","Vikings",2606,"Green Bay","Lambeau Field","WI","OUTDOOR","FOX","00:00","FINAL","FINAL",24,7,3,14,0,0,1,10,0,3,7,0,0,0,NULL,"1.5","42.5"
2023121400,2023,"REG",15,59381,"12/14/2023","20:15:00",NULL,"2520","4400","LV","LAC","Las Vegas Raiders","Los Angeles Chargers","Raiders","Chargers",1510,"Paradise","Allegiant Stadium","NV","INDOOR","Prime Video",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
NULL,2023,"REG",18,59435,NULL,NULL,NULL,"2200","2120","IND","HOU","Indianapolis Colts","Houston Texans","Colts","Texans",2878,"Indianapolis","Lucas Oil Stadium","IN","INDOOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023091012,2023,"REG",1,59186,"09/10/2023","16:25:00",NULL,"4600","2510","SEA","LA","Seattle Seahawks","Los Angeles Rams","Seahawks","Rams",5315,"Seattle","Lumen Field","WA","OUTDOOR","FOX","00:00","FINAL","FINAL",30,7,0,10,13,0,0,13,3,10,0,0,0,0,NULL,"-4.5","44.5"
2023102210,2023,"REG",7,59277,"10/22/2023","20:20:00",NULL,"3700","2700","PHI","MIA","Philadelphia Eagles","Miami Dolphins","Eagles","Dolphins",2769,"Philadelphia","Lincoln Financial Field","PA","OUTDOOR","NBC","00:00","FINAL","FINAL",17,3,7,7,0,0,0,31,3,14,7,7,0,1,NULL,"-2.5","51.5"
2023121701,2023,"REG",15,59388,"12/17/2023","13:00:00",NULL,"2700","3430","MIA","NYJ","Miami Dolphins","New York Jets","Dolphins","Jets",2475,"Opa Locka","Hard Rock Stadium","FL","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023110500,2023,"REG",9,59296,"11/05/2023","09:30:00",NULL,"2310","2700","KC","MIA","Kansas City Chiefs","Miami Dolphins","Chiefs","Dolphins",2031,"Frankfurt","Deutsche Bank Park","Hesse","OUTDOOR","NFL NETWORK","00:00","FINAL","FINAL",14,0,0,14,0,0,1,21,7,14,0,0,0,3,NULL,"-1.5","51.5"
2023091010,2023,"REG",1,59184,"09/10/2023","16:25:00",NULL,"4400","2700","LAC","MIA","Los Angeles Chargers","Miami Dolphins","Chargers","Dolphins",3005,"Inglewood","SoFi Stadium","CA","OUTDOOR","CBS","00:00","FINAL","FINAL",36,7,13,7,9,0,3,34,7,10,7,10,0,0,NULL,"-2.5","50.5"
2023100113,2023,"REG",4,59235,"10/01/2023","20:20:00",NULL,"3430","2310","NYJ","KC","New York Jets","Kansas City Chiefs","Jets","Chiefs",3757,"East Rutherford","MetLife Stadium","NJ","OUTDOOR","NBC","00:00","FINAL","FINAL",23,17,3,0,3,0,3,20,0,12,8,0,0,0,NULL,"8.5","41.5"
2023101600,2023,"REG",6,59265,"10/16/2023","20:15:00",NULL,"4400","1200","LAC","DAL","Los Angeles Chargers","Dallas Cowboys","Chargers","Cowboys",3005,"Inglewood","SoFi Stadium","CA","OUTDOOR","ABC","00:00","FINAL","FINAL",20,7,3,0,10,0,1,17,7,0,3,7,0,0,NULL,"NaN","50.5"
2023110200,2023,"REG",9,59295,"11/02/2023","20:15:00",NULL,"3900","2100","PIT","TEN","Pittsburgh Steelers","Tennessee Titans","Steelers","Titans",5411,"Pittsburgh","Acrisure Stadium","PA","OUTDOOR","Prime Video","00:00","FINAL","FINAL",16,3,10,3,0,0,0,20,7,3,3,7,0,1,NULL,"-3.5","37.5"
2023100200,2023,"REG",4,59236,"10/02/2023","20:15:00",NULL,"3410","4600","NYG","SEA","New York Giants","Seattle Seahawks","Giants","Seahawks",3757,"East Rutherford","MetLife Stadium","NJ","OUTDOOR","ABC","00:00","FINAL","FINAL",24,7,7,7,3,0,2,3,0,3,0,0,0,1,NULL,"2.5","46.5"
2023122800,2023,"REG",17,59413,"12/28/2023","20:15:00",NULL,"1050","3430","CLE","NYJ","Cleveland Browns","New York Jets","Browns","Jets",1048,"Cleveland","Cleveland Browns Stadium","OH","OUTDOOR","Prime Video",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023091005,2023,"REG",1,59179,"09/10/2023","13:00:00",NULL,"3300","2100","NO","TEN","New Orleans Saints","Tennessee Titans","Saints","Titans",2870,"New Orleans","Caesars Superdome","LA","INDOOR","CBS","00:00","FINAL","FINAL",15,6,3,0,6,0,0,16,3,3,10,0,0,3,NULL,"-2.5","41.5"
2023101508,2023,"REG",6,59260,"10/15/2023","16:25:00",NULL,"4900","1540","TB","DET","Tampa Bay Buccaneers","Detroit Lions","Buccaneers","Lions",3697,"Tampa","Raymond James Stadium","FL","OUTDOOR","FOX","00:00","FINAL","FINAL",20,3,7,7,3,0,3,6,0,3,3,0,0,2,NULL,"3.5","42.5"
2023111901,2023,"REG",11,59325,"11/19/2023","13:00:00",NULL,"1050","3900","CLE","PIT","Cleveland Browns","Pittsburgh Steelers","Browns","Steelers",1048,"Cleveland","Cleveland Browns Stadium","OH","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
